ID;type;RUIAN;name;partOf;latitude;longitude
7214;5;15300;Budětice;452;49.283459;13.584693
7215;5;15326;Budětsko;453;49.587049;16.92691
7216;5;15679;Bujanov;454;48.702406;14.429645
7217;5;15725;Bujesily;455;49.91467;13.574445
7218;5;164160;Buk;457;49.037998;13.845159
7219;5;60640;Buk;1811;49.1325;14.961944
7220;5;94960;Buk;2962;49.65;14.058333
7221;5;15733;Buk;456;49.504452;17.468744
7222;5;15741;Bukol;5444;50.314722;14.3925
7223;5;409413;Bukov;5921;50.68;14.003056
7224;5;68080;Bukov;1524;50.143333;13.503333
7225;5;15750;Bukov;458;49.454339;16.223592
7226;5;15920;Bukovany;460;49.60527;17.343523
7227;5;15831;Bukovany;459;49.574596;14.102577
7228;5;15881;Bukovany;463;50.166444;12.572728
7229;5;15890;Bukovany;3355;50.715833;14.576111
7230;5;15911;Bukovany;462;49.042183;17.10086
7231;5;15822;Bukovany;461;49.822867;14.624338
7232;5;62910;Bukovec;1893;48.883333;14.448056
7233;5;15938;Bukovec;464;49.586461;12.995349
7234;5;15997;Bukovec;465;49.551118;18.826857
7235;5;190497;Bukovec;1125;50.509444;14.486667
7236;5;122700;Bukovec;3762;49.771389;13.441111
7237;5;50121;Bukovice;466;50.549581;16.228026
7238;5;16021;Bukovice;5281;50.066667;17.058333
7239;5;120642;Bukovice;3983;49.988056;16.790278
7240;5;17337;Bukovice;637;50.578611;13.886111
7241;5;16012;Bukovice;467;49.406758;16.489747
7242;5;58882;Bukovice;1765;50.218889;17.211389
7243;5;16071;Bukovina;468;49.297532;16.773183
7244;5;330078;Bukovina;3772;50.219223;13.221658
7245;5;16039;Bukovina;2207;49.99;13.412222
7246;5;16047;Bukovina;5985;50.266111;15.885833
7247;5;411329;Bukovina;5611;50.466111;15.815278
7248;5;28258;Bukovina;5055;50.606389;15.1775
7249;5;95583;Bukovina;3123;50.591667;15.193611
7250;5;16055;Bukovina nad Labem;469;50.124904;15.823349
7251;5;16101;Bukovina u Pecky;3685;50.455833;15.61
7252;5;16063;Bukovina u Přelouče;470;49.948288;15.562932
7253;5;16080;Bukovina u Čisté;471;50.542642;15.583928
7254;5;16110;Bukovinka;472;49.294202;16.804954
7255;5;16128;Bukovka;473;50.101079;15.625372
7256;5;43907;Bukovka;1448;49.283889;15.014444
7257;5;16152;Bukovno;474;50.446827;14.84067
7258;5;16136;Bukovník;475;49.222577;13.661347
7259;5;91103;Bukovsko;2826;48.673056;14.540556
7260;5;15784;Buková;2907;49.639722;12.921389
7261;5;145068;Buková;6112;49.525;14.775
7262;5;15806;Buková;476;49.50976;16.829159
7263;5;15792;Buková;5150;49.309444;15.448611
7264;5;93165;Buková;477;49.537492;13.158795
7265;5;181064;Buková;5636;49.6275;13.824444
7266;5;26328;Buková;870;49.38;13.1675
7267;5;194514;Buková;3485;48.823889;14.723333
7268;5;133027;Buková;3912;49.615;14.950278
7269;5;2836;Buková;179;50.361667;17.075
7270;5;104710;Buková;3393;49.543814;15.790461
7271;5;51268;Buková Lhota;168;49.815556;14.651667
7272;5;15814;Buková u Příbramě;478;49.755218;14.066629
7273;5;178110;Bukvice;479;50.41254;15.294618
7274;5;168203;Bukvice;5006;48.846667;14.669722
7275;5;16161;Bulhary;480;48.831492;16.748734
7276;5;16187;Bulovka;481;50.971198;15.12368
7277;5;110159;Bulánka;3483;49.987761;14.935704
7278;5;171573;Bumbalka;5054;49.949167;15.540556
7279;5;93378;Burkvíz;3146;50.141111;17.563056
7280;5;68403;Buršice;2052;49.324444;13.468333
7281;5;185370;Butov;4795;49.769167;13.051944
7282;5;171760;Butoves;482;50.386502;15.427495
7283;5;158453;Butovice;4766;49.720278;18.034444
7284;5;16403;Buzice;483;49.422713;13.932644
7285;5;415481;Buzkov;1304;49.155278;14.450556
7286;5;150819;Buč;198;50.021667;13.086389
7287;5;32964;Buček;2191;49.951944;13.525
7288;5;78361;Bučina;2340;48.9675;13.593333
7289;5;15156;Bučina;484;49.896908;16.192892
7290;5;401692;Bučina;5471;49.844722;14.783611
7291;5;181919;Bučovice;1269;49.836667;15.538611
7292;5;92045;Bučovice;5465;49.634167;14.554444
7293;5;412716;Bučovice;485;49.148974;17.001918
7294;5;84808;Bučávka;2616;50.207222;17.624167
7295;5;15148;Bučí;486;49.885269;13.30283
7296;5;55905;Buřany;1676;50.702222;15.456389
7297;5;16217;Buřenice;487;49.552775;15.066265
7298;5;402729;Buřínsko 1.díl;699;50.592222;14.961389
7299;5;402737;Buřínsko 2.díl;699;50.591111;14.955556
7300;5;16250;Buš;488;49.803244;14.3837
7301;5;16276;Bušanovice;489;49.115526;13.934704
7302;5;16322;Buškovice;3773;50.224722;13.3725
7303;5;16331;Bušovice;490;49.79562;13.534713
7304;5;16390;Buštěhrad;491;50.15602;14.18905
7305;5;16306;Bušín;492;49.976149;16.837932
7306;5;93050;Bydžovská Lhotka;3138;50.2033;15.5361
7307;5;16497;Bykoš;493;49.883037;14.063718
7308;5;76007;Bykáň;2390;49.898611;15.245278
7309;5;95966;Bylany;2980;49.938333;15.235278
7310;5;16560;Bylany;494;49.957321;15.733217
7311;5;53988;Bylany;775;50.064444;14.909167
7312;5;13072;Bylnice;421;49.076944;18.019167
7313;5;155845;Bylochov;4559;50.512442;14.476096
7314;5;16594;Bynina;5200;49.496944;17.974167
7315;5;442;Bynovec;495;50.820906;14.264288
7316;5;16608;Byseň;5066;50.237778;14.035556
7317;5;411744;Bystrc;402;49.224722;16.523889
7318;5;16691;Bystrovany;496;49.597027;17.323683
7319;5;16675;Bystročice;497;49.536261;17.193552
7320;5;144835;Bystrá;6128;49.611111;15.366944
7321;5;16624;Bystrá;498;49.508524;15.37122
7322;5;16632;Bystrá nad Jizerou;499;50.604785;15.401967
7323;5;16667;Bystré;500;49.62849;16.346828
7324;5;154806;Bystré;4773;50.518611;16.142778
7325;5;16641;Bystré;501;50.32149;16.255308
7326;5;67601;Bystré;3020;49.357778;13.398889
7327;5;409278;Bystřany;502;50.628757;13.86429
7328;5;16756;Bystřec;503;50.011708;16.619062
7329;5;16926;Bystřice;506;49.636547;18.72041
7330;5;16900;Bystřice;505;50.392939;15.244198
7331;5;16772;Bystřice;504;49.732203;14.667451
7332;5;1635;Bystřice;574;49.569722;12.701667
7333;5;33405;Bystřice;1126;50.673056;13.8075
7334;5;177342;Bystřice;5624;49.814167;15.877222
7335;5;48500;Bystřice;1590;50.3125;12.9
7336;5;412899;Bystřice nad Pernštejnem;507;49.522981;16.261501
7337;5;17086;Bystřice nad Úhlavou;3397;49.305556;13.153056
7338;5;412431;Bystřice pod Hostýnem;508;49.399239;17.674035
7339;5;17132;Bystřice pod Lopeníkem;509;48.974823;17.764048
7340;5;17141;Bystřička;510;49.415307;17.974012
7341;5;33359;Bytíz;4065;49.684444;14.070833
7342;5;17264;Byzhradec;511;50.215876;16.190269
7343;5;41645;Byňov;1370;50.641667;14.152222
7344;5;106194;Byňov;3338;48.816944;14.798889
7345;5;17175;Byšice;512;50.310513;14.611445
7346;5;89648;Byšičky;2771;50.180556;14.794444
7347;5;103659;Byškovice;3228;50.255278;14.4925
7348;5;412261;Bzenec;513;48.973376;17.266853
7349;5;17329;Bzová;290;49.002098;17.836085
7350;5;17311;Bzová;514;49.897975;13.86246
7351;5;1902;Bzová;560;49.556389;14.840833
7352;5;196134;Bzí;6281;50.660278;15.225833
7353;5;163775;Bzí;958;49.181944;14.540278
7354;5;17302;Bzí;2482;49.546111;13.488333
7355;5;728;Bácovice;515;49.476781;15.167351
7356;5;868;Bánov;516;48.988015;17.717521
7357;5;401790;Báňov;1789;49.594167;14.631389
7358;5;876;Báňovice;517;49.011807;15.490247
7359;5;4031;Bílany;2242;49.310811;17.424923
7360;5;4049;Bílavsko;508;49.384444;17.645278
7361;5;52876;Bílek;736;49.703611;15.731111
7362;5;4154;Bílence;518;50.424646;13.505989
7363;5;119679;Bílenec;3700;50.136389;13.463889
7364;5;4189;Bílenice;6313;49.238889;13.643056
7365;5;309168;Bíletín;4932;49.811667;12.679167
7366;5;4197;Bílichov;519;50.262133;13.916431
7367;5;409251;Bílina;520;50.548631;13.775445
7368;5;7480;Bílinka;5231;50.521389;14.0025
7369;5;8249;Bílka;352;50.567778;13.933611
7370;5;4375;Bílkov;851;49.086389;15.476389
7371;5;164968;Bílkovice;521;49.759786;14.861002
7372;5;4391;Bílov;522;50.017956;13.424908
7373;5;4405;Bílov;523;49.734065;18.001645
7374;5;413534;Bílovec;524;49.75638;18.015853
7375;5;4511;Bílovice;525;49.099655;17.549614
7376;5;4537;Bílovice;527;49.511111;17.039444
7377;5;4553;Bílovice nad Svitavou;526;49.247104;16.672488
7378;5;4561;Bílsko;528;49.159126;14.059025
7379;5;4588;Bílsko;529;49.644578;17.019709
7380;5;172651;Bílsko;5862;50.349167;15.265833
7381;5;410322;Bílsko u Hořic;530;50.369437;15.600582
7382;5;92410;Bíluky;3149;49.468333;13.422778
7383;5;3913;Bílá;532;49.442055;18.452948
7384;5;3883;Bílá;531;50.664889;15.035516
7385;5;147010;Bílá;6099;49.069722;15.048056
7386;5;163376;Bílá Bříza;6220;49.970278;18.0175
7387;5;42641;Bílá Hlína;533;50.532565;14.925345
7388;5;3956;Bílá Lhota;534;49.709547;16.975117
7389;5;166448;Bílá Skála;4963;49.885556;13.6775
7390;5;154458;Bílá Studně;4653;49.785556;16.688333
7391;5;4006;Bílá Třemešná;535;50.444694;15.741102
7392;5;20753;Bílá Voda;6023;50.021389;16.749722
7393;5;4065;Bílé Podolí;537;49.956537;15.491083
7394;5;4138;Bílé Poličany;538;50.39084;15.731964
7395;5;490334;Bílé Předměstí;3651;50.04166;15.78888
7396;5;4146;Bílé Vchynice;1962;50.093889;15.438611
7397;5;4626;Bílý Kostel nad Nisou;539;50.823206;14.924509
7398;5;69141;Bílý Kostelec;5934;50.635833;14.336389
7399;5;4618;Bílý Kámen;540;49.436294;15.508865
7400;5;123684;Bílý Kámen;3778;49.930278;15.547778
7401;5;157511;Bílý Kůň;4784;49.882222;16.0675
7402;5;4651;Bílý Potok;541;50.873795;15.222208
7403;5;4669;Bílý Potok;1734;50.411389;16.994722
7404;5;186040;Bílý Potok;5503;50.129444;17.3175
7405;5;4715;Bílý Újezd;542;50.238477;16.225341
7406;5;4693;Bílý Újezd;5231;50.547778;13.976389
7407;5;4057;Bílčice;543;49.86962;17.565555
7408;5;147273;Bítouchov;4399;50.6175;15.321389
7409;5;4839;Bítouchov;544;50.475844;14.889507
7410;5;180530;Bítouchov;5330;50.532778;15.303333
7411;5;134520;Bítov;4030;49.695278;13.096667
7412;5;4863;Bítov;545;48.936343;15.728977
7413;5;4871;Bítov;546;49.800316;18.047528
7414;5;137502;Bítov;4096;49.378611;14.818056
7415;5;69027;Bítov;2075;49.928333;14.065
7416;5;4898;Bítovany;547;49.89725;15.864682
7417;5;4880;Bítovánky;547;49.891667;15.874722
7418;5;195979;Bítovánky;6274;49.145556;15.691667
7419;5;412350;Bítovčice;548;49.368083;15.734077
7420;5;16446;Býchory;549;50.067683;15.273534
7421;5;16462;Býkev;550;50.347243;14.418107
7422;5;16501;Býkov;551;50.0525;17.69
7423;5;62251;Býkovec;1870;49.231667;15.284444
7424;5;16527;Býkovice;552;49.430231;16.538309
7425;5;87360;Býkovice;2694;49.621111;14.866389
7426;5;8095;Býkovice;4726;49.7675;14.82
7427;5;67041;Býčina;2015;50.483333;15.0175
7428;5;16420;Býčkovice;553;50.559855;14.213613
7429;5;17205;Býškovice;554;49.467467;17.714082
7430;5;197921;Býšov;780;49.482222;13.188056
7431;5;17213;Býšovec;555;49.475242;16.289325
7432;5;17230;Býšť;556;50.132475;15.91123
7433;5;1465;Běchary;557;50.314085;15.292593
7434;5;1520;Běchovice;3903;50.083333;14.616667
7435;5;1457;Běchárky;557;50.291944;15.291111
7436;5;1392;Běhařov;558;49.344877;13.160215
7437;5;1422;Běhařovice;559;49.003976;16.078627
7438;5;33413;Běhánky;1126;50.679722;13.806389
7439;5;162591;Bělbožice;6239;50.018333;13.600278
7440;5;1911;Běleč;561;49.433968;16.383159
7441;5;85235;Běleč;2622;49.914167;14.178889
7442;5;1881;Běleč;562;50.05625;13.993044
7443;5;1899;Běleč;560;49.543744;14.837292
7444;5;166839;Běleč;5105;49.049722;14.036111
7445;5;1937;Běleč nad Orlicí;563;50.198023;15.942774
7446;5;1945;Bělečko;556;50.1525;15.955278
7447;5;166847;Bělečská Lhota;5105;49.038611;14.031944
7448;5;150461;Bělešovice;4520;49.983333;15.954722
7449;5;1953;Bělice;3250;49.766111;14.471111
7450;5;413780;Bělidla;3497;49.598941;17.283837
7451;5;413666;Bělkovice-Lašťany;564;49.668668;17.317222
7452;5;403482;Bělohrad;3269;49.707778;14.199722
7453;5;146153;Bělokozly;4927;49.85;14.900556
7454;5;1996;Běloky;565;50.131516;14.220828
7455;5;2003;Bělotín;566;49.5912;17.806573
7456;5;2011;Bělov;567;49.215997;17.484784
7457;5;101303;Běloves;3382;50.416667;16.183333
7458;5;414077;Bělský Les;3574;49.7812;18.2394
7459;5;38482;Běluň;1270;50.387222;15.9325
7460;5;13421;Běluň;428;50.455556;15.936667
7461;5;2020;Bělušice;569;50.069126;15.321964
7462;5;2046;Bělušice;568;50.449246;13.762909
7463;5;105198;Bělá;3296;48.796389;13.962222
7464;5;1619;Bělá;572;49.97232;18.144942
7465;5;57991;Bělá;571;49.752267;15.237346
7466;5;1597;Bělá;2758;49.893333;16.001667
7467;5;1589;Bělá;570;49.312574;15.260638
7468;5;95575;Bělá;3123;50.591944;15.183889
7469;5;82503;Bělá;2537;50.185833;16.378611
7470;5;91090;Bělá;2826;48.6575;14.584722
7471;5;1767;Bělá;577;50.1358;17.2103
7472;5;1601;Bělá;573;50.53393;15.444969
7473;5;1627;Bělá nad Radbuzou;574;49.591266;12.717652
7474;5;1686;Bělá nad Svitavou;575;49.640217;16.482669
7475;5;402672;Bělá pod Bezdězem;576;50.501214;14.804181
7476;5;1791;Bělá u Jevíčka;578;49.639519;16.645943
7477;5;1821;Bělá u Pecky;3685;50.474444;15.584167
7478;5;89834;Bělý;2807;50.512528;16.271083
7479;5;116271;Bělčice;3596;49.843333;14.808333
7480;5;1872;Bělčice;579;49.502501;13.875789
7481;5;55077;Bělčovice;859;48.985;15.511111
7482;5;3107;Běrunice;580;50.185797;15.333663
7483;5;3115;Běruničky;580;50.197222;15.334444
7484;5;156981;Běsno;2260;50.180278;13.510556
7485;5;3239;Běstovice;581;50.020173;16.210984
7486;5;3247;Běstvina;582;49.837083;15.595817
7487;5;27570;Běstviny;908;50.32;16.144722
7488;5;3182;Běřín;1804;49.789167;13.990278
7489;5;3310;Běšiny;583;49.301704;13.3126
7490;5;3361;Běštín;584;49.807387;14.016288
7491;5;13510;Břasy;585;49.837097;13.578389
7492;5;412112;Břeclav;586;48.758991;16.882021
7493;5;31674;Břehoryje;1067;50.54;14.31
7494;5;194140;Břehov;587;49.022365;14.330579
7495;5;195006;Břehy;6350;50.564167;15.0675
7496;5;13773;Břehy;588;50.051943;15.577543
7497;5;28207;Břehyně;940;50.575833;14.691944
7498;5;33561;Břekova Lhota;1120;49.659444;14.364722
7499;5;13790;Břest;589;49.351075;17.440738
7500;5;13803;Břestek;590;49.094895;17.355923
7501;5;67920;Břetislav;2073;49.873056;12.967222
7502;5;109002;Břetětice;3718;49.251389;13.461667
7503;5;13838;Břevenec;6233;49.856944;17.153889
7504;5;401331;Břevnice;4710;49.753056;14.513889
7505;5;13846;Břevnice;591;49.63131;15.612636
7506;5;13854;Břevniště;1233;50.711389;14.8675
7507;5;490032;Břevnov;3903;50.086639;14.371484
7508;5;163414;Březce;6221;49.667793;17.236194
7509;5;13862;Březejc;592;49.346337;16.091483
7510;5;60801;Březenec;1817;50.495278;13.416389
7511;5;38253;Březenice;698;50.004444;16.240556
7512;5;13871;Březhrad;1549;50.175213;15.791581
7513;5;88668;Březina;2744;49.664444;16.918889
7514;5;14117;Březina;598;49.321267;16.42144
7515;5;14095;Březina;597;49.281622;16.749537
7516;5;14125;Březina;599;49.368418;16.960862
7517;5;183334;Březina;5400;49.728889;15.163056
7518;5;45063;Březina;1514;49.498056;15.09
7519;5;14079;Březina;600;49.651067;16.614528
7520;5;14052;Březina;594;49.290602;14.909682
7521;5;14010;Březina;595;50.548607;15.032889
7522;5;38873;Březina;596;50.434348;15.313349
7523;5;106615;Březina;3348;49.410278;16.907778
7524;5;14061;Březina;593;49.807631;13.596849
7525;5;123412;Březinka;1247;49.601667;15.498889
7526;5;14176;Březinka;576;50.477778;14.777222
7527;5;46132;Březinka;1532;49.930833;15.566389
7528;5;149667;Březinka;4491;49.62588;16.585411
7529;5;14141;Březinka;2046;50.448333;14.549722
7530;5;14184;Březinky;601;49.662709;16.786966
7531;5;14231;Březiny;602;49.690663;16.118173
7532;5;14133;Březiněves;3903;50.16556;14.48333
7533;5;83518;Březka;2569;50.479444;15.298333
7534;5;14249;Březka;5254;49.286111;16.161944
7535;5;17698;Březka;6277;50.488056;15.342778
7536;5;403334;Březnice;603;49.557721;13.950671
7537;5;14401;Březnice;605;49.186434;17.662785
7538;5;14389;Březnice;604;49.251846;14.514011
7539;5;177687;Březno;5231;50.524167;13.976111
7540;5;14575;Březno;3867;50.356667;13.732222
7541;5;14494;Březno;607;50.401952;13.421271
7542;5;14460;Březno;606;50.406252;15.005564
7543;5;414697;Březná;6210;49.974167;16.775278
7544;5;14443;Březník;608;49.172091;16.194115
7545;5;14591;Březolupy;609;49.121389;17.58035
7546;5;410012;Březovec;3172;49.846667;15.819167
7547;5;14796;Březovice;1518;50.358611;15.668611
7548;5;14770;Březovice;610;50.470783;14.733695
7549;5;41106;Březovice;762;49.958889;15.969167
7550;5;14711;Březová;614;49.791576;17.865601
7551;5;174220;Březová;5899;49.876667;15.258333
7552;5;187119;Březová;5661;50.632222;14.973056
7553;5;194026;Březová;618;49.913889;14.416111
7554;5;63690;Březová;611;50.195391;12.866898
7555;5;14605;Březová;616;49.904167;13.883069
7556;5;14613;Březová;612;50.14569;12.650038
7557;5;14672;Březová;2913;50.609444;16.23
7558;5;14699;Březová;613;49.260265;17.791259
7559;5;14702;Březová;615;48.925431;17.739854
7560;5;44636;Březová Lada;1466;48.958333;13.701944
7561;5;14729;Březová nad Svitavou;617;49.644206;16.518031
7562;5;174327;Březové;2634;49.680556;17.119444
7563;5;76767;Březovík;2290;48.900556;14.156667
7564;5;14818;Březsko;619;49.608613;16.892471
7565;5;14800;Březské;620;49.329953;16.238191
7566;5;102491;Březí;5006;48.844444;14.600556
7567;5;92355;Březí;2892;49.479444;12.905278
7568;5;90671;Březí;2820;50.643889;14.115833
7569;5;13919;Březí;622;49.343214;16.215966
7570;5;13901;Březí;624;48.819307;16.567475
7571;5;13897;Březí;621;49.507859;13.797517
7572;5;13889;Březí;623;50.014733;14.699349
7573;5;62901;Březí;1893;48.914167;14.422778
7574;5;55212;Březí;3185;49.560278;14.445556
7575;5;404799;Březí;5758;49.500278;14.358611
7576;5;404764;Březí;4480;49.312222;14.354444
7577;5;404683;Březí;2149;49.534722;14.277222
7578;5;404675;Březí;1985;49.310278;14.256111
7579;5;404594;Březí;1082;49.311667;14.354722
7580;5;197084;Březí;6318;49.501667;13.465278
7581;5;162141;Březí;5730;49.845;15.359167
7582;5;18023;Březí;824;49.84;12.636389
7583;5;18210;Březí;5939;49.275556;13.29
7584;5;119261;Březí;3688;49.842778;13.131111
7585;5;301396;Březí;1878;49.2975;15.053056
7586;5;13935;Březí nad Oslavou;625;49.502934;15.935627
7587;5;13943;Březí u Týna nad Vltavou;4953;49.180556;14.390278
7588;5;101940;Březín;3268;49.961389;13.133056
7589;5;14834;Březůvky;626;49.15333;17.699628
7590;5;13820;Břešťany;5774;50.285833;14.116667
7591;5;14893;Břežany;627;49.348853;13.617385
7592;5;14877;Břežany;628;50.006949;13.582854
7593;5;14923;Břežany;629;48.869958;16.341748
7594;5;14907;Břežany;3350;50.35;13.462222
7595;5;80373;Břežany;2491;49.838056;14.528611
7596;5;14931;Břežany I;630;50.034986;15.079016
7597;5;14958;Břežany II;631;50.093828;14.804367
7598;5;14974;Břežany nad Ohří;448;50.416389;14.121667
7599;5;14991;Břidličná;632;49.911676;17.371126
7600;5;15024;Břilice;5129;49.018056;14.741389
7601;5;133302;Břišejov;3923;49.705278;14.487778
7602;5;75621;Břuchotín;2375;49.622778;17.18
7603;5;15113;Břvany;633;50.401238;13.721626
7604;5;45829;Břve;1492;50.069722;14.244444
7605;5;140236;Břínkov;4284;50.2775;13.7875
7606;5;53066;Břístev;743;50.287222;15.230556
7607;5;15059;Bříství;634;50.133992;14.841811
7608;5;50822;Bříza;661;50.091667;12.282222
7609;5;15083;Bříza;635;50.360591;14.216343
7610;5;187402;Bříza;5671;50.241389;15.764722
7611;5;15091;Břízsko;2164;49.904722;13.518333
7612;5;15067;Bříšťany;636;50.31629;15.620899
7613;5;190390;Bůhzdař;5829;50.161667;14.211667
7614;5;17345;Bžany;637;50.589563;13.878806
7615;5;4596;Cakov;4409;49.626667;17.026111
7616;5;66052;Capartice;1974;49.415278;12.790833
7617;5;17388;Cebiv;638;49.82945;12.979122
7618;5;17396;Cehnice;639;49.21515;14.029413
7619;5;17400;Cejle;640;49.369352;15.472803
7620;5;46451;Cejsice;5366;49.073333;13.756944
7621;5;185833;Cejřov;5491;49.840556;15.950556
7622;5;17442;Cekov;641;49.821954;13.763849
7623;5;407992;Celná;2400;50.482058;13.273297
7624;5;165476;Celné;5095;50.080833;16.6175
7625;5;17469;Cep;642;48.91957;14.807363
7626;5;17477;Cerekvice nad Bystřicí;643;50.333293;15.72361
7627;5;17493;Cerekvice nad Loučnou;644;49.898927;16.215246
7628;5;17523;Cerekvička;645;49.334444;15.587222
7629;5;17540;Cerhenice;646;50.071335;15.072103
7630;5;17574;Cerhonice;647;49.418078;14.055669
7631;5;17612;Cerhovice;648;49.849627;13.834885
7632;5;17558;Cerhýnky;646;50.066111;15.054167
7633;5;17621;Cetechovice;649;49.172303;17.261388
7634;5;17639;Cetenov;650;50.644485;14.917698
7635;5;17663;Cetkovice;651;49.578809;16.721282
7636;5;50831;Cetnov;661;50.091389;12.302222
7637;5;17671;Cetoraz;652;49.455298;14.957343
7638;5;9709;Cetule;392;49.511111;15.011944
7639;5;17680;Cetyně;653;49.599707;14.121393
7640;5;50491;Chabařovice;654;50.673267;13.941948
7641;5;50521;Chabeřice;655;49.750206;15.073843
7642;5;50547;Chabičov;6196;49.766111;17.296667
7643;5;36498;Chabičov;1650;49.898562;18.095402
7644;5;95290;Chabičovice;2971;48.816389;14.365556
7645;5;50555;Chabrovice;4449;49.331111;14.783611
7646;5;50563;Chacholice;752;49.885278;15.952778
7647;5;107875;Chaloupky;3372;49.405;15.37
7648;5;405795;Chaloupky;1966;49.420278;13.319444
7649;5;50571;Chaloupky;656;49.79136;13.871803
